ranking,dist_class,size_class,dist,size,status,taxon,state,user_category,user_login,taxon_species_name,taxon_group,latitude,longitude,size_scaled,dist_scaled,log_dist,growth
11,medium,medium,8,23,NT,Aves,Rocha,expert,gmmv80,Calidris canutus,tetrapods,-34.7731033642,-54.316458602,-0.28653607234776873,-2.031785627007659,2.0794415416798357,NA
11,narrow,small,4,3,VU,Amphibia,Rocha,expert,gmmv80,Melanophryniscus montevidensis,tetrapods,-34.6021517565,-54.2307273416,-0.61163731105427,-2.9267096493548133,1.3862943611198906,NA
7,wide,large,19,60,LC,Aves,Maldonado,expert,daniel_hp,Cathartes aura,tetrapods,-34.7663802748,-55.4075574875,0.3149012192592585,0.4292554344470148,2.9444389791664403,NA
229,wide,large,19,140,LC,Reptilia,Cerro Largo,beginner,mdecampo,Salvator merianae,tetrapods,-32.1533139454,-53.8311235607,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
11,medium,medium,8,44,LC,Aves,Rocha,expert,gmmv80,Thalasseus maximus,tetrapods,-34.3459260208,-53.7808832021,0.054820228294057534,-2.031785627007659,2.0794415416798357,NA
7,wide,large,19,85,LC,Aves,Canelones,expert,daniel_hp,Ciconia maguari,tetrapods,-34.7617204202,-55.4146302864,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
7,wide,medium,19,32,LC,Aves,Canelones,expert,daniel_hp,Vanellus chilensis,tetrapods,-34.7617204202,-55.4146302864,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
7,wide,medium,19,35,LC,Aves,Canelones,expert,daniel_hp,Chroicocephalus maculipennis,tetrapods,-34.7617204202,-55.4146302864,-0.09147532912386802,0.4292554344470148,2.9444389791664403,NA
7,wide,large,19,75,LC,Aves,Canelones,expert,daniel_hp,Ardea cocoi,tetrapods,-34.7617204202,-55.4146302864,0.5587271482891345,0.4292554344470148,2.9444389791664403,NA
7,wide,large,19,63,LC,Aves,Canelones,expert,daniel_hp,Nannopterum brasilianum,tetrapods,-34.7617204202,-55.4146302864,0.36366640506523373,0.4292554344470148,2.9444389791664403,NA
7,wide,small,19,4,LC,Amphibia,Canelones,expert,daniel_hp,Scinax granulatus,tetrapods,-34.6657541738,-55.6549173966,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
7,wide,small,19,12,LC,Aves,Maldonado,expert,daniel_hp,Zonotrichia capensis,tetrapods,-34.7614640762,-55.413115844,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
7,wide,medium,19,20,LC,Aves,Maldonado,expert,daniel_hp,Embernagra platensis,tetrapods,-34.7614640762,-55.413115844,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
1,wide,small,19,18,LC,Aves,San José,expert,santiagomailhos,Furnarius rufus,tetrapods,-34.1652475033,-56.690354639,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
22,wide,small,19,26,NE,Reptilia,Colonia,intermediate,rafatosi,Trachemys dorbigni,tetrapods,-34.4378111111,-57.8790055556,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
1,wide,large,19,62,LC,Aves,Río Negro,expert,santiagomailhos,Theristicus caerulescens,tetrapods,-32.5281458195,-58.0345988168,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
1,wide,medium,19,34,LC,Aves,Río Negro,expert,santiagomailhos,Anas flavirostris,tetrapods,-32.5284507831,-58.0346255824,-0.10773039105919308,0.4292554344470148,2.9444389791664403,NA
1,medium,small,6,16,LC,Aves,Río Negro,expert,santiagomailhos,Melanerpes cactorum,tetrapods,-32.5755591547,-58.0357704426,-0.40032150589504417,-2.479247638181236,1.791759469228055,NA
329,wide,medium,19,23,LC,Aves,San José,beginner,maxiromero68,Colaptes melanochloros,tetrapods,-34.3439910887,-56.7243708019,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
229,medium,small,12,19,VU,Aves,Rocha,beginner,mdecampo,Xanthopsar flavus,tetrapods,-33.9340401505,-53.8503838675,-0.351556320089069,-1.136861604660505,2.4849066497880004,NA
229,medium,medium,12,23,LC,Aves,Cerro Largo,beginner,mdecampo,Systellura longirostris,tetrapods,-32.1774714822,-53.7488782052,-0.28653607234776873,-1.136861604660505,2.4849066497880004,NA
229,narrow,small,1,12,LC,Aves,Cerro Largo,beginner,mdecampo,Heliobletus contaminatus,tetrapods,-32.1840319932,-53.8046135488,-0.46534175363634445,-3.5979026661151785,0,NA
229,narrow,small,3,13,LC,Aves,Cerro Largo,beginner,mdecampo,Synallaxis cinerascens,tetrapods,-32.1333984398,-53.7327080191,-0.4490866917010194,-3.1504406549416015,1.0986122886681098,NA
229,medium,large,6,65,LC,Aves,Rocha,beginner,mdecampo,Fregata magnificens,tetrapods,-34.6679094354,-54.1523792866,0.39617652893588384,-2.479247638181236,1.791759469228055,NA
229,wide,large,19,52,LC,Aves,Rocha,beginner,mdecampo,Circus buffoni,tetrapods,-34.6650829679,-54.2272554839,0.18486072377665802,0.4292554344470148,2.9444389791664403,NA
229,medium,medium,8,35,LC,Aves,Rocha,beginner,mdecampo,Haematopus palliatus,tetrapods,-34.6683874849,-54.1521956304,-0.09147532912386802,-2.031785627007659,2.0794415416798357,NA
229,wide,small,17,15,LC,Aves,Lavalleja,beginner,mdecampo,Stilpnia preciosa,tetrapods,-34.3223952297,-54.9882023906,-0.4165765678303692,-0.018206576726562233,2.833213344056216,NA
7,wide,medium,19,57,LC,Mammalia,Maldonado,expert,daniel_hp,Conepatus chinga,tetrapods,-34.8324017412,-55.2166286856,0.26613603345328335,0.4292554344470148,2.9444389791664403,NA
1,medium,small,16,17,LC,Aves,Río Negro,expert,santiagomailhos,Phytotoma rutila,tetrapods,-32.5224854525,-58.038129811,-0.3840664439597191,-0.24193758231335077,2.772588722239781,NA
52,narrow,medium,2,48,LC,Aves,Maldonado,intermediate,gabi_otas,Stercorarius pomarinus,tetrapods,-34.8900058768,-55.2716666088,0.11984047603535779,-3.3741716605283902,0.6931471805599453,NA
1,wide,large,19,55,LC,Aves,Río Negro,expert,santiagomailhos,Caracara plancus,tetrapods,-32.5203245853,-58.0413276037,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
1,medium,medium,10,7,LC,Amphibia,Río Negro,expert,santiagomailhos,Rhinella dorbignyi,tetrapods,-32.5289583333,-58.0380666667,-0.5466170633129698,-1.5843236158340819,2.302585092994046,NA
3,wide,medium,19,36,LC,Aves,Maldonado,expert,ornitoloca,Aramides cajaneus,tetrapods,-34.9344032997,-54.9087615997,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
40,wide,medium,19,62,LC,Mammalia,Canelones,intermediate,luciano_patron,Galictis cuja,tetrapods,-34.7012299024,-55.5022859573,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
44,narrow,large,5,210,LC,Mammalia,Canelones,intermediate,borealisuruguay,Otaria byronia,tetrapods,-34.7957239722,-55.8704139722,2.753160509558018,-2.7029786437680245,1.6094379124341003,NA
44,narrow,medium,4,80,VU,Reptilia,Canelones,intermediate,borealisuruguay,Caretta caretta,tetrapods,-34.646277194,-55.9035014665,0.6400024579657597,-2.9267096493548133,1.3862943611198906,NA
26,wide,medium,19,90,LC,Mammalia,Rocha,intermediate,rpereirag,Leopardus geoffroyi,tetrapods,-34.7807719822,-54.5380137116,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
33,wide,small,19,17,LC,Aves,Soriano,intermediate,tianal,Machetornis rixosa,tetrapods,-33.24585,-58.0461695,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
33,wide,medium,19,39,LC,Aves,Soriano,intermediate,tianal,Egretta thula,tetrapods,-33.24585,-58.0461695,-0.02645508138256777,0.4292554344470148,2.9444389791664403,NA
33,wide,small,19,19,LC,Aves,Soriano,intermediate,tianal,Icterus pyrrhopterus,tetrapods,-33.2462495007,-58.0596546996,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
33,wide,medium,19,26,LC,Aves,Soriano,intermediate,tianal,Falco sparverius,tetrapods,-33.2507510621,-58.0688550909,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
574,wide,small,19,26,NE,Reptilia,Artigas,beginner,josebasso,Trachemys dorbigni,tetrapods,-30.299075,-56.9691138889,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
28,wide,large,19,62,LC,Aves,Maldonado,intermediate,lagunagarzon,Tigrisoma lineatum,tetrapods,-34.8017019722,-54.5779709722,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
295,wide,small,19,4,LC,Amphibia,Rivera,beginner,rafaelka,Leptodactylus latinasus,tetrapods,-31.1277916667,-55.9326833333,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
1,wide,medium,19,23,LC,Aves,Río Negro,expert,santiagomailhos,Colaptes melanochloros,tetrapods,-32.5318452282,-58.0323943082,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
1,wide,small,19,17,LC,Aves,Río Negro,expert,santiagomailhos,Paroaria coronata,tetrapods,-32.5318579003,-58.0324802748,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
245,wide,medium,19,90,LC,Mammalia,Canelones,beginner,vero_ep,Didelphis albiventris,tetrapods,-34.7127174,-55.9603977,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
2,narrow,medium,2,35,NT,Aves,Cerro Largo,expert,luisvescia,Cyanocorax caeruleus,tetrapods,-32.2983850786,-53.9015995311,-0.09147532912386802,-3.3741716605283902,0.6931471805599453,NA
2,narrow,small,1,12,LC,Aves,Cerro Largo,expert,luisvescia,Heliobletus contaminatus,tetrapods,-32.25430063,-53.8198608298,-0.46534175363634445,-3.5979026661151785,0,NA
2,wide,small,19,16,LC,Aves,Cerro Largo,expert,luisvescia,Cyclarhis gujanensis,tetrapods,-32.255461998,-53.8199255381,-0.40032150589504417,0.4292554344470148,2.9444389791664403,NA
3,wide,large,19,140,NT,Aves,Salto,expert,ornitoloca,Rhea americana,tetrapods,-31.59127,-57.3955916,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
329,wide,large,19,150,NE,Reptilia,San José,beginner,maxiromero68,Bothrops alternatus,tetrapods,-34.6794425583,-56.8223169817,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
52,wide,medium,19,5,LC,Amphibia,Paysandú,intermediate,gabi_otas,Boana pulchella,tetrapods,-32.3535010133,-57.2937192768,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
52,wide,small,19,4,LC,Amphibia,Paysandú,intermediate,gabi_otas,Leptodactylus latinasus,tetrapods,-32.3546347707,-57.2764994949,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
52,wide,large,19,12,LC,Amphibia,Paysandú,intermediate,gabi_otas,Leptodactylus luctator,tetrapods,-32.3618414307,-57.2881178185,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
28,wide,large,19,150,NE,Reptilia,Rocha,intermediate,lagunagarzon,Bothrops alternatus,tetrapods,-34.767528642,-54.5481937006,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7410118923,-55.7049617171,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,medium,19,65,DD,Reptilia,Canelones,intermediate,ferr_al,Dryophylax hypoconia,tetrapods,-34.7479163998,-55.7161683217,0.39617652893588384,0.4292554344470148,2.9444389791664403,NA
5,narrow,medium,1,27,LC,Aves,Rocha,expert,msilvera,Gallinago magellanica,tetrapods,-34.6625129818,-54.2949449174,-0.22151582460646851,-3.5979026661151785,0,NA
225,wide,medium,19,5,LC,Amphibia,Lavalleja,beginner,lakshmana,Boana pulchella,tetrapods,-34.3213481,-54.9997820997,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
1,wide,small,19,4,LC,Amphibia,Río Negro,expert,santiagomailhos,Leptodactylus latinasus,tetrapods,-32.5291783333,-58.0369445,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
454,wide,small,19,19,LC,Aves,Maldonado,beginner,vickybonnet,Icterus pyrrhopterus,tetrapods,-34.9396,-54.9187,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
1,wide,small,19,18,LC,Aves,Río Negro,expert,santiagomailhos,Furnarius rufus,tetrapods,-32.5290991022,-58.0385230519,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,43,LC,Amphibia,Canelones,intermediate,ferr_al,Elachistocleis bicolor,tetrapods,-34.7448543211,-55.7098929584,0.03856516635873247,0.4292554344470148,2.9444389791664403,NA
88,wide,medium,19,68,LC,Reptilia,Canelones,intermediate,ferr_al,Phalotris lemniscatus,tetrapods,-34.7442096585,-55.7119864225,0.444941714741859,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7431360361,-55.7104159892,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7432977554,-55.7117235661,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7432729603,-55.7116139308,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7452289945,-55.7111998647,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7439404966,-55.7106761634,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
88,wide,large,19,12,LC,Amphibia,Canelones,intermediate,ferr_al,Leptodactylus luctator,tetrapods,-34.7454998052,-55.7113326341,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
18,medium,small,13,13,LC,Aves,Montevideo,expert,batitu,Elaenia albiceps,tetrapods,-34.8600663833,-56.2002181885,-0.4490866917010194,-0.9131305990737163,2.5649493574615367,NA
18,medium,small,13,13,LC,Aves,Montevideo,expert,batitu,Elaenia albiceps,tetrapods,-34.8600251166,-56.2000545633,-0.4490866917010194,-0.9131305990737163,2.5649493574615367,NA
18,medium,small,13,13,LC,Aves,Montevideo,expert,batitu,Elaenia albiceps,tetrapods,-34.8600552833,-56.2000024739,-0.4490866917010194,-0.9131305990737163,2.5649493574615367,NA
18,medium,small,13,13,LC,Aves,Montevideo,expert,batitu,Elaenia albiceps,tetrapods,-34.8600982006,-56.2000086156,-0.4490866917010194,-0.9131305990737163,2.5649493574615367,NA
18,medium,small,13,13,LC,Aves,Montevideo,expert,batitu,Elaenia albiceps,tetrapods,-34.8601403404,-56.200064942,-0.4490866917010194,-0.9131305990737163,2.5649493574615367,NA
18,wide,medium,19,21,LC,Aves,Montevideo,expert,batitu,Turdus amaurochalinus,tetrapods,-34.8602450438,-56.2000019101,-0.3190461962184189,0.4292554344470148,2.9444389791664403,NA
18,wide,medium,19,23,LC,Aves,Montevideo,expert,batitu,Turdus rufiventris,tetrapods,-34.8601620412,-56.2001357387,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
19,wide,small,19,14,LC,Aves,Durazno,expert,javierpiquillen,Donacospiza albifrons,tetrapods,-32.8306656483,-56.5062555671,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
19,wide,large,19,51,LC,Aves,Durazno,expert,javierpiquillen,Buteogallus meridionalis,tetrapods,-32.830683397,-56.5061720833,0.16860566184133297,0.4292554344470148,2.9444389791664403,NA
45,wide,large,19,150,NE,Reptilia,Cerro Largo,intermediate,gonzalo227,Bothrops alternatus,tetrapods,-32.53370254,-53.57661536,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
45,wide,medium,19,107,LC,Mammalia,Cerro Largo,intermediate,gonzalo227,Procyon cancrivorus,tetrapods,-32.53606658,-53.56848927,1.0788891302195365,0.4292554344470148,2.9444389791664403,NA
45,wide,medium,19,62,LC,Mammalia,Treinta y Tres,intermediate,gonzalo227,Euphractus sexcinctus,tetrapods,-33.1299793,-53.8836559,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
19,wide,small,19,15,LC,Aves,Tacuarembó,expert,javierpiquillen,Synallaxis frontalis,tetrapods,-32.7876601609,-56.5033172746,-0.4165765678303692,0.4292554344470148,2.9444389791664403,NA
19,wide,small,19,14,LC,Aves,Tacuarembó,expert,javierpiquillen,Cyanoloxia glaucocaerulea,tetrapods,-32.7876601609,-56.5033099798,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
19,wide,medium,19,26,LC,Aves,Tacuarembó,expert,javierpiquillen,Drymornis bridgesii,tetrapods,-32.7876611829,-56.5033014692,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
19,wide,small,19,12,LC,Aves,Tacuarembó,expert,javierpiquillen,Microspingus melanoleucus,tetrapods,-32.7876591387,-56.5032978218,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
19,wide,small,19,13,LC,Aves,Tacuarembó,expert,javierpiquillen,Thamnophilus caerulescens,tetrapods,-32.7876728604,-56.5032801927,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
45,narrow,medium,2,24,LC,Aves,Cerro Largo,intermediate,gonzalo227,Trogon surrucura,tetrapods,-32.138253971,-53.7306490168,-0.2702810104124437,-3.3741716605283902,0.6931471805599453,NA
22,wide,large,19,150,NE,Reptilia,Colonia,intermediate,rafatosi,Bothrops alternatus,tetrapods,-34.3519805556,-57.9156,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
45,wide,large,19,51,LC,Aves,Lavalleja,intermediate,gonzalo227,Buteogallus meridionalis,tetrapods,-33.4980127923,-54.5456514637,0.16860566184133297,0.4292554344470148,2.9444389791664403,NA
45,wide,large,19,51,LC,Aves,Cerro Largo,intermediate,gonzalo227,Buteogallus meridionalis,tetrapods,-32.2663407386,-54.057078772,0.16860566184133297,0.4292554344470148,2.9444389791664403,NA
45,wide,large,19,140,NT,Aves,Treinta y Tres,intermediate,gonzalo227,Rhea americana,tetrapods,-32.7705017283,-54.2205008746,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
45,medium,medium,15,22,LC,Aves,Cerro Largo,intermediate,gonzalo227,Gnorimopsar chopi,tetrapods,-32.4978604216,-54.1167890045,-0.30279113428309384,-0.4656685879001393,2.70805020110221,NA
45,wide,medium,19,21,LC,Aves,Cerro Largo,intermediate,gonzalo227,Pseudoleistes virescens,tetrapods,-32.3403043412,-54.1251315006,-0.3190461962184189,0.4292554344470148,2.9444389791664403,NA
116,medium,small,8,19,LC,Aves,Canelones,beginner,gusper,Thinocorus rumicivorus,tetrapods,-34.833443138,-56.0275481985,-0.351556320089069,-2.031785627007659,2.0794415416798357,NA
116,narrow,small,1,17,LC,Aves,Canelones,beginner,gusper,Muscisaxicola albilora,tetrapods,-34.8298388224,-56.0116019085,-0.3840664439597191,-3.5979026661151785,0,NA
1,narrow,large,5,450,LC,Mammalia,Maldonado,expert,santiagomailhos,Mirounga leonina,tetrapods,-34.9286406177,-54.9620993042,6.654375374036033,-2.7029786437680245,1.6094379124341003,NA
141,wide,medium,19,5,LC,Amphibia,Salto,beginner,sup13,Boana pulchella,tetrapods,-31.4262600091,-57.8209394536,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
26,medium,large,13,58,LC,Aves,Maldonado,intermediate,rpereirag,Pandion haliaetus,tetrapods,-34.7952034473,-54.5614216849,0.2823910953886084,-0.9131305990737163,2.5649493574615367,NA
19,wide,medium,19,48,LC,Aves,Durazno,expert,javierpiquillen,Circus cinereus,tetrapods,-32.9765790764,-56.481579671,0.11984047603535779,0.4292554344470148,2.9444389791664403,NA
45,wide,medium,19,23,LC,Aves,Cerro Largo,intermediate,gonzalo227,Colaptes melanochloros,tetrapods,-32.2554612872,-54.0695718459,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
45,wide,small,17,19,VU,Aves,Cerro Largo,intermediate,gonzalo227,Heteroxolmis dominicana,tetrapods,-32.3899206078,-54.0191186057,-0.351556320089069,-0.018206576726562233,2.833213344056216,NA
23,wide,medium,19,97,LC,Mammalia,Canelones,intermediate,gabriellaufer,Lycalopex gymnocerca,tetrapods,-34.5713361101,-55.9453009172,0.9163385108662858,0.4292554344470148,2.9444389791664403,NA
45,narrow,medium,4,24,LC,Aves,Cerro Largo,intermediate,gonzalo227,Pyrrhura frontalis,tetrapods,-32.1391487601,-53.7500588118,-0.2702810104124437,-2.9267096493548133,1.3862943611198906,NA
45,wide,medium,19,24,LC,Aves,Cerro Largo,intermediate,gonzalo227,Melanerpes candidus,tetrapods,-32.1393304809,-53.746861451,-0.2702810104124437,0.4292554344470148,2.9444389791664403,NA
45,wide,medium,19,68,LC,Reptilia,Cerro Largo,intermediate,gonzalo227,Phalotris lemniscatus,tetrapods,-32.132462131,-53.7344638533,0.444941714741859,0.4292554344470148,2.9444389791664403,NA
45,wide,small,19,17,LC,Aves,Cerro Largo,intermediate,gonzalo227,Paroaria coronata,tetrapods,-32.1342184385,-53.7356231767,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
45,narrow,small,2,9,LC,Aves,Cerro Largo,intermediate,gonzalo227,Poecilotriccus plumbeiceps,tetrapods,-32.1322212873,-53.7330743486,-0.5141069394423197,-3.3741716605283902,0.6931471805599453,NA
